order_id,customer_id,product_name,category,quantity,unit_price,revenue,order_date,city,payment_method,store,discount
24010,4466,Phone,electronics,7,358.9,2512.2999999999997,2024-07-18 00:00:00,Lagos,Transfer,Store_C,0.3
24011,1138,Phone,electronics,2,249.95,499.9,2023-07-09 00:00:00,LAGOS,Transfer,Store_D,0.0
24012,1167,Printer,electronics,2,756.04,1512.08,2024-03-09 00:00:00,Kano,CARD,Store_C,0.27
24013,2186,Headphones,ELECTRONICS,2,507.89,1015.78,2023-03-20 00:00:00,Port Harcourt,CARD,Store_C,0.24
24014,2188,Printer,ELECTRONICS,3,551.09,1653.27,2024-04-27 00:00:00,Abuja,CARD,Store_C,0.24
24015,2553,Tablet,Electronics,2,1265.27,2530.54,2024-07-18 00:00:00,Lagos,Transfer,Store_A,0.19
24016,2589,Camera,Electronics,1,1072.84,1072.84,2024-07-05 00:00:00,Lagos,Cash,Store_D,0.21
24017,4809,Printer,Electronics,7,573.0,4011.0,2022-11-17 00:00:00,Lagos,Transfer,Store_A,0.02
24018,3299,Printer,Electronics,2,393.77,787.54,2022-06-01 00:00:00,LAGOS,CARD,Store_D,0.1
24019,4226,Camera,Electronics,8,1706.14,13649.12,2022-03-02,Port Harcourt,Transfer,Store_A,0.1
24020,1977,Camera,electronics,5,1646.38,8231.900000000001,2024-07-22 00:00:00,Lagos,Cash,Store_B,0.12
24021,3992,Tablet,ELECTRONICS,6,655.55,3933.2999999999997,2023-03-20 00:00:00,LAGOS,Transfer,Store_A,0.09
24022,3281,Printer,electronics,6,1819.38,10916.28,2024-10-28,Port Harcourt,CARD,Store_D,0.12
24023,3235,Phone,ELECTRONICS,5,,,2024-09-04 00:00:00,LAGOS,cash,Store_C,0.17
24024,4584,Headphones,ELECTRONICS,8,1843.34,14746.72,2023-08-09 00:00:00,Lagos,CARD,Store_C,0.16
24025,3840,Tablet,ELECTRONICS,1,1590.64,1590.64,2024-01-26 00:00:00,lagos,Transfer,Store_C,0.2
24026,3911,Tablet,Electronics,9,215.42,1938.78,2024-04-14 00:00:00,lagos,cash,Store_C,0.21
24027,1260,Printer,electronics,10,96.4,964.0,2024-09-23 00:00:00,Port Harcourt,Cash,Store_D,0.16
24028,3177,Headphones,ELECTRONICS,2,1647.09,3294.18,2023-05-09 00:00:00,Kano,CARD,Store_B,0.09
24029,1102,Printer,Electronics,2,217.41,434.82,2023-09-16,Lagos,Card,Store_D,0.28
24030,1625,Printer,Electronics,4,274.63,1098.52,2022-02-06 00:00:00,LAGOS,Transfer,Store_A,0.28
24031,3010,Tablet,ELECTRONICS,10,1171.16,11711.6,2023-11-04 00:00:00,Lagos,Transfer,Store_C,0.21
24032,2872,Printer,ELECTRONICS,10,1069.87,10698.699999999999,2024-08-02 00:00:00,Port Harcourt,Card,Store_B,0.27
24033,2974,Headphones,electronics,3,1482.76,4448.28,2023-04-19 00:00:00,LAGOS,CARD,Store_D,0.24
24034,3287,Tablet,electronics,4,93.93,375.72,2023-02-28 00:00:00,LAGOS,Cash,Store_D,0.1
24035,4969,Printer,ELECTRONICS,1,,,26/11/2024,LAGOS,Card,Store_C,0.18
24036,3078,Laptop,electronics,4,1323.38,5293.52,2024-01-27 00:00:00,Lagos,Cash,Store_D,0.08
24037,1422,Laptop,Electronics,10,899.74,8997.4,2023-12-12 00:00:00,Port Harcourt,cash,Store_C,0.08
24038,3091,Headphones,Electronics,6,1439.6,8637.599999999999,2023-03-09 00:00:00,LAGOS,CARD,Store_B,0.01
24039,1081,Phone,Electronics,1,929.46,929.46,2022-10-09 00:00:00,Abuja,Cash,Store_B,0.09
24040,2399,Phone,Electronics,2,1277.02,2554.04,2024-10-25 00:00:00,Lagos,CARD,Store_B,0.2
24041,1608,Printer,Electronics,9,202.85,1825.6499999999999,2022-07-21 00:00:00,LAGOS,cash,Store_B,0.09
24042,4919,Headphones,electronics,2,1357.44,2714.88,2022-01-08 00:00:00,LAGOS,Transfer,Store_A,0.14
24043,2987,Tablet,ELECTRONICS,8,96.33,770.64,2022-11-29 00:00:00,lagos,cash,Store_D,0.1
24044,3636,Phone,Electronics,7,981.19,6868.33,2023-01-07 00:00:00,Abuja,Card,Store_B,0.17
24045,3533,Tablet,electronics,5,1695.53,8477.65,2022-12-09 00:00:00,Port Harcourt,Card,Store_A,0.24
24046,1760,Camera,Electronics,8,933.23,7465.84,2024-10-21 00:00:00,Port Harcourt,CARD,Store_D,0.28
24047,2933,Camera,electronics,5,726.21,3631.05,2024-10-28 00:00:00,lagos,cash,Store_A,0.2
24048,1753,Camera,ELECTRONICS,8,909.56,7276.48,2023-03-09 00:00:00,Abuja,cash,Store_A,0.07
24049,3224,Tablet,electronics,1,961.83,961.83,2022-03-03 00:00:00,LAGOS,CARD,Store_C,0.1
24050,1732,Tablet,Electronics,8,760.93,6087.44,2022-02-14 00:00:00,Kano,Transfer,Store_D,0.27
24051,1521,Headphones,ELECTRONICS,4,209.33,837.32,2023-07-09 00:00:00,Kano,CARD,Store_C,0.09
24052,1312,Camera,ELECTRONICS,4,1592.04,6368.16,2024-01-16 00:00:00,Abuja,cash,Store_D,0.29
24053,1516,Headphones,electronics,2,1450.85,2901.7,2024-08-23 00:00:00,Port Harcourt,cash,Store_B,0.06
24054,4804,Phone,electronics,9,672.89,6056.01,2024-04-01 00:00:00,Port Harcourt,Card,Store_B,0.12
347,4037,Headphones,ELECTRONICS,10,443.45,4434.5,2024-09-12 00:00:00,Port Harcourt,Cash,Store_B,0.2
24056,1943,Laptop,electronics,3,180.49,541.47,07/01/2023,Lagos,Cash,Store_B,0.1
24057,1459,Tablet,electronics,6,325.71,1954.2599999999998,2024-01-12 00:00:00,lagos,Card,Store_D,0.09
24058,3533,Tablet,Electronics,3,1034.14,3102.42,2024-05-19 00:00:00,Port Harcourt,Card,Store_A,0.26
24059,4419,Phone,electronics,5,1720.07,8600.35,2023-12-07 00:00:00,Port Harcourt,Card,Store_B,0.11
24060,1090,Camera,electronics,9,1371.0,12339.0,2022-05-05 00:00:00,lagos,cash,Store_A,0.04
24061,2535,Headphones,Electronics,1,1184.11,1184.11,2023-10-06 00:00:00,Kano,Cash,Store_A,0.21
24062,2785,Tablet,Electronics,2,-146.96,-293.92,2022-12-08 00:00:00,Abuja,Card,Store_B,0.04
24063,4135,Tablet,Electronics,6,1139.09,6834.539999999999,2022-04-04 00:00:00,Kano,Card,Store_D,0.0
24064,3079,Laptop,ELECTRONICS,1,1236.11,1236.11,2022-11-01 00:00:00,LAGOS,CARD,Store_A,0.2
24065,3694,Printer,ELECTRONICS,4,1281.9,5127.6,2022-11-08 00:00:00,Abuja,Cash,Store_C,0.25
24066,2549,Headphones,Electronics,9,569.49,5125.41,30/04/2024,LAGOS,Card,Store_C,0.05
24067,3581,Printer,electronics,1,1564.44,1564.44,2022-12-28 00:00:00,Abuja,Transfer,Store_A,0.14
24068,1107,Printer,Electronics,4,1532.84,6131.36,2024-04-13 00:00:00,Kano,cash,Store_A,0.15
24069,1511,Printer,Electronics,4,1657.47,6629.88,2023-03-04 00:00:00,Kano,cash,Store_B,0.17
24070,4404,Printer,Electronics,6,163.09,978.54,2022-05-09 00:00:00,Kano,Card,Store_A,0.05
24071,3858,Tablet,Electronics,6,287.81,1726.8600000000001,2023-11-27 00:00:00,Lagos,CARD,Store_B,0.05
24072,1831,Phone,ELECTRONICS,10,1887.28,18872.8,10/11/2022,Port Harcourt,Transfer,Store_C,0.3
24073,2744,Camera,Electronics,5,1233.47,6167.35,2023-01-23 00:00:00,LAGOS,Card,Store_B,0.3
24074,1199,Laptop,ELECTRONICS,8,301.32,2410.56,2022-01-03 00:00:00,Lagos,CARD,Store_C,0.22
24075,4018,Phone,ELECTRONICS,1,1370.8,1370.8,2022-09-21 00:00:00,Kano,cash,Store_B,0.24
24076,2987,Tablet,Electronics,8,329.16,2633.28,2023-01-05 00:00:00,LAGOS,cash,Store_D,0.02
24077,4279,Laptop,electronics,4,663.3,2653.2,2023-12-24 00:00:00,Lagos,Cash,Store_D,0.02
24078,1157,Laptop,electronics,10,1503.66,15036.6,2024-05-30 00:00:00,Port Harcourt,CARD,Store_D,0.26
24079,3926,Printer,ELECTRONICS,9,94.06,846.54,2024-08-12 00:00:00,LAGOS,cash,Store_C,0.01
24080,2592,Camera,electronics,5,1715.64,8578.2,2022-01-27 00:00:00,Port Harcourt,Card,Store_D,0.06
24081,2612,Headphones,electronics,4,733.54,2934.16,2022-05-11 00:00:00,Lagos,Card,Store_D,0.18
24082,1518,Camera,ELECTRONICS,8,1815.3,14522.4,2023-01-22 00:00:00,Port Harcourt,Cash,Store_A,0.23
24083,3953,Tablet,Electronics,4,615.22,2460.88,2024-10-17 00:00:00,lagos,Card,Store_C,0.11
24084,1458,Camera,ELECTRONICS,3,1083.05,3249.1499999999996,2023-10-20,Lagos,cash,Store_A,0.26
24085,2946,Phone,electronics,4,1992.45,7969.8,2022-01-03 00:00:00,lagos,cash,Store_D,0.24
24086,1324,Laptop,electronics,1,131.65,131.65,2023-02-28 00:00:00,Kano,CARD,Store_A,0.04
24087,1521,Tablet,Electronics,8,404.46,3235.68,2022-11-20 00:00:00,Kano,Card,Store_D,0.05
24088,1641,Headphones,electronics,5,1120.34,5601.7,2022-07-08 00:00:00,Kano,Transfer,Store_D,0.08
24089,3425,Camera,electronics,5,111.99,559.9499999999999,2024-07-29 00:00:00,Lagos,Card,Store_D,0.22
24090,4821,Tablet,ELECTRONICS,10,615.46,6154.6,2023-07-22 00:00:00,Abuja,CARD,Store_B,0.19
24091,4128,Phone,electronics,7,658.34,4608.38,2024-12-20 00:00:00,Lagos,Transfer,Store_D,0.04
24092,2075,Laptop,Electronics,7,1322.38,9256.66,2022-12-08 00:00:00,LAGOS,cash,Store_C,0.11
24093,1453,Printer,Electronics,1,1818.71,1818.71,2022-10-22 00:00:00,LAGOS,Cash,Store_D,0.13
24094,4518,Headphones,electronics,1,689.21,689.21,2023-11-11 00:00:00,Kano,Cash,Store_A,0.24
24095,2736,Camera,ELECTRONICS,9,376.17,3385.53,2024-04-19 00:00:00,Kano,Cash,Store_A,0.07
24096,4173,Phone,Electronics,2,457.48,914.96,2024-02-25 00:00:00,Abuja,Cash,Store_B,0.19
24097,4567,Phone,Electronics,4,655.54,2622.16,2022-05-28 00:00:00,Abuja,Cash,Store_A,0.13
24098,1916,Laptop,Electronics,3,1691.93,5075.79,2022-06-21 00:00:00,Kano,cash,Store_A,0.21
24099,1168,Phone,ELECTRONICS,3,1518.35,4555.049999999999,2022-09-24,Abuja,Cash,Store_C,0.22
24100,1456,Tablet,ELECTRONICS,10,1532.13,15321.300000000001,2023-03-04 00:00:00,Kano,CARD,Store_A,0.0
24101,1991,Phone,ELECTRONICS,1,282.41,282.41,2022-10-10 00:00:00,lagos,CARD,Store_B,0.17
24102,1043,Laptop,ELECTRONICS,5,548.32,2741.6000000000004,2022-12-01 00:00:00,lagos,cash,Store_C,0.14
24103,3928,Phone,Electronics,4,804.63,3218.52,2023-04-06 00:00:00,Abuja,Cash,Store_A,0.27
24104,1361,Printer,electronics,7,1720.89,12046.230000000001,2022-04-14,lagos,Cash,Store_A,0.05
24105,4513,Headphones,ELECTRONICS,6,650.93,3905.58,2024-04-05 00:00:00,LAGOS,Cash,Store_B,0.15
24106,2306,Headphones,electronics,5,941.92,4709.599999999999,2022-09-27 00:00:00,Kano,Card,Store_C,0.26
24107,2693,Printer,ELECTRONICS,6,1814.5,10887.0,2024-06-14 00:00:00,LAGOS,Card,Store_C,0.27
24108,4055,Laptop,ELECTRONICS,1,886.62,886.62,2022-10-26 00:00:00,Abuja,cash,Store_B,0.02
24109,2383,Phone,electronics,6,1007.56,6045.36,2023-01-12 00:00:00,Port Harcourt,Card,Store_B,0.04
24110,3701,Phone,ELECTRONICS,1,1595.64,1595.64,2022-07-13 00:00:00,LAGOS,CARD,Store_D,0.02
24111,1104,Headphones,electronics,3,866.1,2598.3,2022-05-11 00:00:00,Kano,Transfer,Store_B,0.3
24112,2219,Printer,Electronics,6,254.82,1528.92,2023-02-08 00:00:00,Lagos,CARD,Store_D,0.14
24113,2371,Laptop,electronics,1,1043.57,1043.57,2023-02-08 00:00:00,Lagos,CARD,Store_D,0.1
24114,4410,Phone,ELECTRONICS,7,1842.43,12897.01,2022-09-06 00:00:00,lagos,cash,Store_B,0.28
24115,4116,Camera,ELECTRONICS,5,1718.22,8591.1,24/07/2022,Lagos,Transfer,Store_A,0.01
24116,3747,Laptop,electronics,6,989.97,5939.82,2022-10-12,Lagos,Cash,Store_B,0.04
24117,1451,Tablet,Electronics,2,329.34,658.68,10/10/2024,LAGOS,Cash,Store_A,0.1
24118,1267,Phone,ELECTRONICS,8,96.43,771.44,2022-08-26 00:00:00,lagos,cash,Store_D,0.22
24119,2243,Printer,Electronics,4,766.51,3066.04,2022-09-30 00:00:00,LAGOS,Card,Store_B,0.03
24120,2444,Printer,ELECTRONICS,3,1499.74,4499.22,2024-07-26 00:00:00,LAGOS,Cash,Store_C,0.28
24121,2727,Camera,electronics,5,1252.79,6263.95,2023-04-05 00:00:00,Port Harcourt,CARD,Store_B,0.25
24122,3611,Camera,Electronics,10,249.1,2491.0,09/08/2022,Lagos,Transfer,Store_A,0.17
458,2546,Tablet,ELECTRONICS,4,1367.68,5470.72,2022-02-14 00:00:00,lagos,cash,Store_B,0.14
24124,2555,Printer,ELECTRONICS,8,1281.21,10249.68,2024-03-11 00:00:00,lagos,Cash,Store_B,0.05
24125,4483,Tablet,Electronics,2,1048.83,2097.66,2022-11-25 00:00:00,Lagos,Card,Store_B,0.27
24126,4670,Laptop,ELECTRONICS,4,331.98,1327.92,11/09/2024,LAGOS,Transfer,Store_C,0.16
24127,4692,Headphones,ELECTRONICS,9,1565.44,14088.960000000001,2024-03-13 00:00:00,LAGOS,Card,Store_D,0.2
24128,4715,Headphones,Electronics,3,940.25,2820.75,2024-10-20 00:00:00,Port Harcourt,Transfer,Store_B,0.1
24129,3282,Camera,ELECTRONICS,6,940.78,5644.68,2022-08-17 00:00:00,Lagos,Cash,Store_C,0.2
24130,2965,Printer,electronics,3,719.99,2159.9700000000003,2022-06-09 00:00:00,LAGOS,cash,Store_A,0.05
24131,1447,Tablet,ELECTRONICS,5,382.63,1913.15,2022-07-10 00:00:00,Abuja,cash,Store_D,0.25
24132,1971,Headphones,Electronics,3,737.17,2211.5099999999998,2022-03-17 00:00:00,lagos,cash,Store_D,0.3
24133,2589,Headphones,electronics,8,214.41,1715.28,2024-06-17 00:00:00,LAGOS,cash,Store_B,0.01
24134,1268,Printer,Electronics,3,1065.66,3196.9800000000005,2023-11-09 00:00:00,Kano,Card,Store_D,0.06
24135,3355,Laptop,ELECTRONICS,1,224.82,224.82,2024-08-27 00:00:00,Port Harcourt,cash,Store_A,0.17
24136,4787,Headphones,ELECTRONICS,6,311.42,1868.52,2024-08-17 00:00:00,LAGOS,Card,Store_C,0.2
24137,4502,Printer,electronics,8,812.41,6499.28,30/04/2023,Port Harcourt,Cash,Store_A,0.23
24138,3771,Headphones,electronics,6,731.69,4390.14,2023-12-25 00:00:00,LAGOS,Cash,Store_B,0.0
24139,1764,Tablet,electronics,9,540.37,4863.33,2024-09-06 00:00:00,Abuja,CARD,Store_B,0.04
24140,3619,Tablet,ELECTRONICS,6,978.81,5872.86,2022-07-11 00:00:00,lagos,Transfer,Store_C,0.06
24141,2216,Phone,Electronics,5,1334.76,6673.8,2023-02-13 00:00:00,Abuja,Transfer,Store_A,0.26
24142,2306,Tablet,ELECTRONICS,1,870.44,870.44,2024-05-15 00:00:00,Port Harcourt,Transfer,Store_A,0.21
24143,4327,Printer,ELECTRONICS,8,1408.91,11271.28,2024-04-26 00:00:00,LAGOS,Transfer,Store_B,0.26
24144,4084,Phone,Electronics,1,431.07,431.07,2022-07-25 00:00:00,LAGOS,Cash,Store_B,0.12
24145,2896,Camera,electronics,5,1961.36,9806.8,2022-07-01 00:00:00,Port Harcourt,Card,Store_A,0.02
24146,4228,Printer,ELECTRONICS,4,586.74,2346.96,2023-10-01 00:00:00,Kano,Cash,Store_B,0.06
24147,4792,Tablet,Electronics,2,324.24,648.48,2023-03-07 00:00:00,Port Harcourt,Cash,Store_D,0.09
24148,1882,Camera,electronics,8,90.2,721.6,2024-10-18,Port Harcourt,cash,Store_B,0.07
24149,3025,Camera,ELECTRONICS,7,1064.37,7450.589999999999,2023-03-26 00:00:00,Kano,Cash,Store_B,0.27
24150,1187,Laptop,Electronics,3,1297.92,3893.76,2023-03-06 00:00:00,Port Harcourt,cash,Store_B,0.25
24151,1431,Phone,ELECTRONICS,4,283.72,1134.88,2022-07-27 00:00:00,lagos,Transfer,Store_B,0.01
24152,3413,Phone,ELECTRONICS,8,1315.91,10527.28,10/02/2024,Lagos,Cash,Store_B,0.06
24153,1344,Headphones,ELECTRONICS,10,1683.94,16839.4,2022-05-09 00:00:00,Port Harcourt,Card,Store_A,0.06
24154,1020,Phone,electronics,10,558.16,5581.599999999999,2023-08-26 00:00:00,Lagos,Cash,Store_B,0.04
24155,2085,Laptop,electronics,4,1493.77,5975.08,2022-03-29 00:00:00,LAGOS,cash,Store_B,0.02
24156,1079,Camera,Electronics,1,546.97,546.97,2023-02-23 00:00:00,Lagos,cash,Store_B,0.14
24157,1699,Printer,electronics,8,583.12,4664.96,2024-03-29 00:00:00,Lagos,Card,Store_A,0.04
24158,2159,Phone,electronics,7,895.05,6265.349999999999,05/04/2022,Kano,Transfer,Store_A,0.12
24159,1556,Headphones,Electronics,10,1069.64,10696.400000000001,2023-07-01 00:00:00,LAGOS,Transfer,Store_D,0.23
24160,1446,Printer,electronics,3,900.9,2702.7,2024-07-30 00:00:00,Abuja,Cash,Store_D,0.08
24161,4974,Laptop,electronics,3,797.78,2393.34,2024-11-27 00:00:00,lagos,cash,Store_D,0.16
24162,3663,Camera,Electronics,6,449.09,2694.54,2024-06-18 00:00:00,Kano,cash,Store_A,0.07
24163,2493,Laptop,electronics,3,1577.49,4732.47,2022-08-22 00:00:00,Kano,cash,Store_A,0.13
24164,1297,Tablet,electronics,9,421.73,3795.57,2022-12-05,Lagos,CARD,Store_D,0.28
24165,1756,Phone,Electronics,3,1501.25,4503.75,2022-03-09 00:00:00,lagos,Cash,Store_D,0.12
24166,2416,Printer,Electronics,7,1658.32,11608.24,2023-12-05 00:00:00,Abuja,CARD,Store_D,0.29
24167,1424,Phone,ELECTRONICS,7,695.24,4866.68,2023-04-30 00:00:00,Abuja,Cash,Store_B,0.24
24168,2211,Camera,ELECTRONICS,8,1620.73,12965.84,2023-01-02 00:00:00,Lagos,Card,Store_C,0.05
24169,2382,Tablet,Electronics,8,1878.32,15026.56,2023-07-22 00:00:00,lagos,CARD,Store_C,0.08
24170,3635,Laptop,ELECTRONICS,5,,,2023-09-22 00:00:00,Abuja,CARD,Store_D,0.03
24171,2875,Laptop,ELECTRONICS,1,242.38,242.38,2023-02-20 00:00:00,Lagos,Transfer,Store_B,0.29
24172,2627,Laptop,ELECTRONICS,3,1081.86,3245.58,2022-06-02 00:00:00,LAGOS,cash,Store_B,0.22
24173,3261,Printer,electronics,6,1537.33,9223.98,2024-02-11,LAGOS,Transfer,Store_B,0.07
24174,1395,Phone,Electronics,2,1155.52,2311.04,2022-06-06,Kano,Card,Store_A,0.06
24175,2208,Headphones,Electronics,6,369.52,2217.12,2023-07-21 00:00:00,Kano,CARD,Store_B,0.24
24176,3339,Tablet,Electronics,9,1535.48,13819.32,2023-04-11 00:00:00,Lagos,CARD,Store_C,0.12
24177,2075,Tablet,electronics,6,437.75,2626.5,2024-01-11 00:00:00,Lagos,CARD,Store_B,0.22
24178,3397,Headphones,electronics,2,1784.19,3568.38,2022-05-02 00:00:00,lagos,cash,Store_B,0.11
24179,3587,Headphones,electronics,9,818.05,7362.45,2023-09-28 00:00:00,Lagos,Card,Store_D,0.26
24180,3373,Headphones,ELECTRONICS,8,1674.05,13392.4,2023-06-08 00:00:00,Lagos,Card,Store_C,0.29
24181,3789,Phone,ELECTRONICS,4,102.27,409.08,2022-04-12 00:00:00,Abuja,cash,Store_A,0.2
24182,3825,Tablet,electronics,5,863.94,4319.700000000001,2022-08-22 00:00:00,Kano,Cash,Store_C,0.05
24183,1526,Tablet,electronics,5,456.56,2282.8,2023-05-01 00:00:00,Abuja,CARD,Store_A,0.18
24184,3023,Tablet,Electronics,7,1007.97,7055.79,2023-08-10 00:00:00,Kano,Transfer,Store_D,0.15
24185,2728,Headphones,Electronics,3,366.07,1098.21,05/07/2023,Lagos,CARD,Store_C,0.07
24186,3373,Phone,ELECTRONICS,7,1652.3,11566.1,2023-09-28 00:00:00,Kano,Card,Store_D,0.23
24187,1125,Phone,Electronics,7,643.1,4501.7,2022-01-02 00:00:00,Abuja,Cash,Store_D,0.25
24188,2191,Camera,ELECTRONICS,7,1960.62,13724.34,2024-10-13 00:00:00,Port Harcourt,Card,Store_C,0.23
24189,2188,Phone,electronics,4,1928.89,7715.56,2023-04-22 00:00:00,Abuja,cash,Store_B,0.01
24190,2876,Headphones,ELECTRONICS,4,774.06,3096.24,2024-07-19 00:00:00,LAGOS,Transfer,Store_B,0.0
24191,3716,Laptop,Electronics,6,746.29,4477.74,2022-01-17 00:00:00,LAGOS,Card,Store_D,0.12
24192,1305,Laptop,Electronics,10,1744.42,17444.2,2022-04-11 00:00:00,Port Harcourt,CARD,Store_C,0.21
24193,4147,Laptop,ELECTRONICS,10,1721.41,17214.100000000002,2024-09-02 00:00:00,LAGOS,CARD,Store_B,0.06
24194,1144,Tablet,electronics,2,523.37,1046.74,2023-06-29 00:00:00,LAGOS,Cash,Store_B,0.05
24195,4899,Camera,electronics,8,1001.59,8012.72,2024-10-09 00:00:00,Abuja,Card,Store_A,0.14
24196,2075,Phone,ELECTRONICS,9,,,2022-05-21 00:00:00,LAGOS,CARD,Store_B,0.19
24197,4022,Headphones,Electronics,1,352.75,352.75,2024-07-10 00:00:00,Port Harcourt,Cash,Store_A,0.06
24198,4680,Camera,ELECTRONICS,2,1646.93,3293.86,2023-04-11 00:00:00,Abuja,cash,Store_D,0.24
24199,3187,Printer,electronics,7,303.41,2123.8700000000003,2024-09-27 00:00:00,lagos,Cash,Store_D,0.17
24200,4176,Tablet,Electronics,4,1518.4,6073.6,2023-03-24 00:00:00,Kano,CARD,Store_D,0.05
24201,1408,Laptop,electronics,3,1948.25,5844.75,2022-12-31,Abuja,Card,Store_A,0.14
24202,2779,Printer,Electronics,10,453.18,4531.8,2022-03-25 00:00:00,Lagos,cash,Store_B,0.29
24203,4188,Phone,Electronics,10,1801.03,18010.3,2022-04-26 00:00:00,Lagos,cash,Store_B,0.15
24204,4668,Printer,Electronics,5,1485.85,7429.25,2024-07-31 00:00:00,Abuja,Cash,Store_D,0.07
24205,4299,Tablet,Electronics,10,1491.48,14914.8,2023-09-08 00:00:00,LAGOS,Card,Store_C,0.22
24206,3227,Phone,Electronics,9,1825.42,16428.78,2022-11-23 00:00:00,Kano,Transfer,Store_C,0.09
24207,4714,Printer,ELECTRONICS,2,790.71,1581.42,2023-04-16 00:00:00,Kano,cash,Store_D,0.16
24208,2446,Camera,Electronics,5,855.42,4277.099999999999,2023-08-18 00:00:00,Port Harcourt,CARD,Store_A,0.11
24209,1353,Tablet,ELECTRONICS,1,1831.08,1831.08,2023-07-28 00:00:00,LAGOS,Cash,Store_A,0.15
24210,3988,Headphones,Electronics,4,1760.23,7040.92,04/08/2024,lagos,Transfer,Store_C,0.02
24211,2589,Printer,electronics,9,1083.98,9755.82,2023-05-12 00:00:00,Abuja,Cash,Store_A,0.23
24212,1979,Camera,electronics,3,1273.46,3820.38,2022-01-28 00:00:00,Abuja,cash,Store_D,0.08
24213,1024,Laptop,Electronics,1,1784.14,1784.14,2022-09-04 00:00:00,lagos,cash,Store_B,0.15
24214,1977,Headphones,Electronics,8,154.95,1239.6,2024-05-25 00:00:00,lagos,cash,Store_C,0.09
24215,1816,Phone,Electronics,3,1473.8,4421.4,2024-12-02 00:00:00,Lagos,Transfer,Store_B,0.22
24216,4350,Tablet,electronics,9,93.09,837.8100000000001,2024-08-23 00:00:00,LAGOS,CARD,Store_D,0.07
24217,1555,Camera,Electronics,8,-469.98,-3759.84,2023-05-20 00:00:00,Abuja,Transfer,Store_B,0.18
24218,3877,Headphones,electronics,3,1321.4,3964.2000000000003,2023-05-14 00:00:00,Lagos,CARD,Store_B,0.25
24219,4430,Laptop,electronics,9,1406.29,12656.61,2022-03-30 00:00:00,Abuja,Card,Store_D,0.15
24220,2155,Printer,Electronics,2,1660.36,3320.72,2024-09-11 00:00:00,LAGOS,Transfer,Store_C,0.07
24221,3399,Phone,Electronics,6,1862.91,11177.460000000001,2024-11-10 00:00:00,Kano,Transfer,Store_B,0.26
24222,1923,Laptop,Electronics,1,1943.69,1943.69,2024-02-08 00:00:00,Lagos,cash,Store_B,0.01
24223,3966,Headphones,electronics,2,254.06,508.12,2023-08-28 00:00:00,Lagos,CARD,Store_A,0.26
24224,3414,Headphones,electronics,5,1616.2,8081.0,2024-07-26 00:00:00,Port Harcourt,Transfer,Store_D,0.03
24225,2414,Tablet,Electronics,4,994.34,3977.36,2035-01-01 00:00:00,LAGOS,Transfer,Store_B,0.29
24226,4117,Phone,ELECTRONICS,9,732.28,6590.5199999999995,2023-05-24 00:00:00,Abuja,Card,Store_B,0.21
24227,1960,Printer,electronics,2,1794.95,3589.9,05/05/2022,Port Harcourt,CARD,Store_D,0.15
24228,4872,Headphones,ELECTRONICS,7,1219.94,8539.58,2023-01-29 00:00:00,Kano,CARD,Store_A,0.04
24229,1919,Camera,Electronics,9,1443.64,12992.76,2023-09-17 00:00:00,lagos,cash,Store_A,0.11
24230,3321,Camera,Electronics,2,1157.21,2314.42,2024-08-20 00:00:00,LAGOS,Transfer,Store_B,0.18
24231,4203,Laptop,electronics,9,-1226.07,-11034.63,2022-05-11 00:00:00,Kano,Transfer,Store_C,0.05
24232,2072,Printer,Electronics,9,999.78,8998.02,2024-12-29 00:00:00,,cash,Store_C,0.22
24233,3103,Camera,electronics,9,1838.84,16549.559999999998,2024-03-21 00:00:00,lagos,Card,Store_C,0.26
24234,3028,Camera,ELECTRONICS,10,1837.05,18370.5,2024-06-09 00:00:00,lagos,CARD,Store_C,0.11
24235,4554,Camera,electronics,9,1840.87,16567.829999999998,2024-12-03 00:00:00,Abuja,cash,Store_A,0.15
24236,3096,Headphones,ELECTRONICS,3,1783.29,5349.87,2023-11-17 00:00:00,LAGOS,Card,Store_B,0.22
24237,3277,Phone,ELECTRONICS,5,1439.7,7198.5,2024-08-08 00:00:00,LAGOS,Card,Store_B,0.05
24238,3949,Laptop,electronics,4,209.96,839.84,2024-03-20 00:00:00,LAGOS,CARD,Store_D,0.25
24239,4151,Tablet,ELECTRONICS,6,251.93,1511.58,2023-02-04 00:00:00,Abuja,Card,Store_B,0.09
24240,3796,Headphones,ELECTRONICS,1,64.53,64.53,2023-01-18,Port Harcourt,Cash,Store_D,0.2
24241,2260,Camera,Electronics,9,1283.03,11547.27,2022-10-25 00:00:00,lagos,CARD,Store_C,0.01
24242,2635,Laptop,Electronics,7,1559.18,10914.26,2024-05-14 00:00:00,Lagos,CARD,Store_A,0.18
24243,2348,Camera,ELECTRONICS,10,1726.42,17264.2,2024-11-29 00:00:00,Lagos,CARD,Store_C,0.01
24244,1930,Phone,Electronics,1,950.5,950.5,2024-06-26 00:00:00,lagos,Card,Store_D,0.15
24245,1154,Laptop,electronics,7,506.68,3546.76,2022-10-01 00:00:00,LAGOS,Card,Store_A,0.25
24246,2334,Phone,ELECTRONICS,8,805.89,6447.12,2022-09-21,Abuja,CARD,Store_D,0.1
24247,4114,Phone,Electronics,3,1017.69,3053.07,2035-01-01 00:00:00,Abuja,Card,Store_A,0.1
